,Year,GTCBSA,PEHRUSLT,PEDIPGED,PECYC,PEAFEVER,PEAFNOW,Hours Usually Worked,PEERNLAB,Household Income,Household Members,HS or GED,Years of College,Ever in Military,Currently in Military,Union Member,City
83,23,22220,17.976744186046513,-0.5232558139534884,-0.41569767441860467,1.2383720930232558,1.3953488372093024,0.9651162790697675,-0.625,11.488372093023257,3.563953488372093,0.22965116279069767,0.25290697674418605,0.04980842911877394,0.0036363636363636364,0.0,"Fayetteville-Springdale-Rogers, AR-MO"
84,23,22420,15.675,-0.625,-0.041666666666666664,1.0916666666666666,1.225,0.6083333333333333,-0.7666666666666667,12.283333333333333,3.1333333333333333,0.175,0.44166666666666665,0.08139534883720931,0.0,0.041666666666666664,"Flint, MI"
85,23,22500,17.596774193548388,-0.5161290322580645,0.11290322580645161,1.2258064516129032,1.4193548387096775,0.3225806451612903,-0.7580645161290323,11.32258064516129,3.032258064516129,0.22580645161290322,0.5,0.06382978723404255,0.0,0.0,"Florence, SC"
86,23,22520,18.030927835051546,-0.5773195876288659,-0.09278350515463918,1.4639175257731958,1.597938144329897,-0.5773195876288659,-0.7422680412371134,13.371134020618557,3.1443298969072164,0.20618556701030927,0.4536082474226804,0.08536585365853659,0.0,0.020618556701030927,"Florence-Muscle Shoals, AL"
87,23,22660,17.026666666666667,-0.8266666666666667,0.3333333333333333,1.4266666666666667,1.5466666666666666,0.76,-0.5733333333333334,12.32,3.3733333333333335,0.08,0.6666666666666666,0.01639344262295082,0.015625,0.013333333333333334,"Fort Collins, CO"
88,23,22900,13.110091743119266,-0.29357798165137616,-0.3119266055045872,1.238532110091743,1.348623853211009,1.7889908256880733,-0.48623853211009177,10.44954128440367,3.697247706422018,0.3394495412844037,0.30275229357798167,0.060240963855421686,0.023255813953488372,0.009174311926605505,"Fort Smith, AR-OK"
89,23,23060,19.236641221374047,-0.48091603053435117,0.04580152671755725,1.3435114503816794,1.4274809160305344,0.22137404580152673,-0.6793893129770993,12.755725190839694,3.2442748091603053,0.24427480916030533,0.48091603053435117,0.10377358490566038,0.0,0.0,"Fort Wayne, IN"
90,23,23420,15.496644295302014,-0.5906040268456376,0.16778523489932887,1.4966442953020134,1.5771812080536913,-0.2550335570469799,-0.8322147651006712,10.691275167785236,3.174496644295302,0.20134228187919462,0.4161073825503356,0.024,0.0,0.03355704697986577,"Fresno, CA"
91,23,23540,17.389830508474578,-0.559322033898305,-0.4576271186440678,1.4067796610169492,1.6440677966101696,-0.1694915254237288,-0.7288135593220338,14.016949152542374,3.1016949152542375,0.22033898305084745,0.23728813559322035,0.10204081632653061,0.0,0.03389830508474576,"Gainesville, FL"
92,23,23580,20.372881355932204,-0.3559322033898305,-0.6271186440677966,1.5254237288135593,1.6440677966101696,0.423728813559322,-0.5932203389830508,12.203389830508474,3.4745762711864407,0.3220338983050847,0.2033898305084746,0.02,0.0,0.0,"Gainesville, GA"
